time_sec,mean_error,rmse
39.1,0.009959879,0.52429175
39.150000000000006,0.009350595,0.5240058
39.2,0.008611885,0.5238281
39.25,0.007837939,0.5238225
39.300000000000004,0.006991843,0.52378565
39.35,0.0057827546,0.52388406
39.400000000000006,0.0044718897,0.52384955
39.45,0.0033736092,0.5239526
39.5,0.0023961081,0.5240005
39.550000000000004,0.0012890425,0.52418464
39.6,0.00024035311,0.52430147
39.650000000000006,-0.0009388406,0.5247015
39.7,-0.0021756273,0.52508324
39.75,-0.0032361492,0.5255369
39.800000000000004,-0.004570092,0.5260569
39.85,-0.0057113874,0.52653086
39.900000000000006,-0.006892956,0.52692455
39.95,-0.007965627,0.52736944
40.0,-0.009006889,0.5278437
40.050000000000004,-0.009944867,0.52829456
40.1,-0.010736187,0.52867514
40.150000000000006,-0.011520333,0.52904487
40.2,-0.012207993,0.52920127
40.25,-0.012795735,0.529274
40.300000000000004,-0.013247618,0.52939314
40.35,-0.013829016,0.5294926
40.400000000000006,-0.014474436,0.52968097
40.45,-0.015201301,0.5298227
40.5,-0.01586061,0.52986383
40.550000000000004,-0.016695049,0.5299853
40.6,-0.017563317,0.530049
40.650000000000006,-0.018306712,0.53007627
40.7,-0.019170878,0.52999073
40.75,-0.019999124,0.52975374
40.800000000000004,-0.020723648,0.52944636
40.85,-0.021585012,0.52910954
40.900000000000006,-0.02247628,0.52892345
40.95,-0.023428384,0.5286645
41.0,-0.024284894,0.52831477
41.050000000000004,-0.02526811,0.5277768
41.1,-0.026101181,0.5271241
41.150000000000006,-0.026671425,0.5266655
41.2,-0.02727665,0.52607465
41.25,-0.027668398,0.5254709
41.300000000000004,-0.028221922,0.5248254
41.35,-0.028670125,0.5241557
41.400000000000006,-0.028913718,0.5234359
41.45,-0.02923707,0.5227437
41.5,-0.029402535,0.5219011
41.550000000000004,-0.029521085,0.52090114
41.6,-0.02936945,0.5198725
41.650000000000006,-0.029206747,0.5189035
41.7,-0.028947067,0.51809514
41.75,-0.028809464,0.5172495
41.800000000000004,-0.02869936,0.5162483
41.85,-0.02859714,0.515177
41.900000000000006,-0.028207438,0.51401
41.95,-0.027691944,0.5128292
42.0,-0.027142549,0.5115433
42.050000000000004,-0.02634315,0.51042914
42.1,-0.025580835,0.50921935
42.150000000000006,-0.024954716,0.5081088
42.2,-0.024152843,0.5070985
42.25,-0.02337446,0.5061057
42.300000000000004,-0.02264959,0.50511926
42.35,-0.02173333,0.5040352
42.400000000000006,-0.020625895,0.503158
42.45,-0.019521855,0.50238466
42.5,-0.01817807,0.5014551
42.550000000000004,-0.016972288,0.50061625
42.6,-0.015669987,0.50000006
42.650000000000006,-0.014296743,0.49942055
42.7,-0.012901818,0.4990464
42.75,-0.011484918,0.4988526
42.800000000000004,-0.009809043,0.49880382
42.85,-0.007974956,0.49896052
42.900000000000006,-0.0061980323,0.49930096
42.95,-0.0043002325,0.4996731
43.0,-0.0024667108,0.5000407
43.050000000000004,-0.0005268087,0.50041324
43.1,0.0014505307,0.5008393
43.150000000000006,0.0032787474,0.50123584
43.2,0.0050119897,0.501774
43.25,0.0064822054,0.5024522
43.300000000000004,0.007876981,0.5030229
43.35,0.009260287,0.50388217
43.400000000000006,0.010534922,0.5048532
43.45,0.011742009,0.50578076
43.5,0.012855355,0.5067427
43.550000000000004,0.01392649,0.50756323
43.6,0.014889024,0.50835794
43.650000000000006,0.01588418,0.5093751
43.7,0.016928134,0.5103128
43.75,0.01804558,0.5114408
43.800000000000004,0.019265061,0.5125154
43.85,0.02033821,0.51360375
43.900000000000006,0.021548089,0.5146949
43.95,0.022714032,0.5157409
44.0,0.023663886,0.51679254
44.050000000000004,0.024690194,0.51782894
44.1,0.025799222,0.518554
44.150000000000006,0.026956566,0.51912796
44.2,0.028382208,0.5196849
44.25,0.029713813,0.5201836
44.300000000000004,0.030907031,0.52065396
44.35,0.03221038,0.5210196
44.400000000000006,0.033334464,0.521344
44.45,0.034340635,0.5217685
44.5,0.035500295,0.5221694
44.550000000000004,0.036606662,0.5226496
44.6,0.037615046,0.52324295
44.650000000000006,0.038614456,0.5237493
44.7,0.039793383,0.524295
44.75,0.040836405,0.5248025
44.800000000000004,0.04192824,0.52520245
44.85,0.042941958,0.5255573
44.900000000000006,0.043826357,0.525963
44.95,0.04467031,0.52649844
45.0,0.04537019,0.5271293
45.050000000000004,0.045964338,0.5278279
45.1,0.046531726,0.5286454
45.150000000000006,0.046862446,0.5295775
45.2,0.04709866,0.5305827
45.25,0.04720365,0.5315749
45.300000000000004,0.047434486,0.5324589
45.35,0.047557954,0.5332198
45.400000000000006,0.047782645,0.5338521
45.45,0.04794254,0.5344496
45.5,0.047909364,0.534938
45.550000000000004,0.047750898,0.53534484
45.6,0.047766037,0.53566885
45.650000000000006,0.047931112,0.53586996
45.7,0.047911793,0.5359595
45.75,0.047821715,0.53586185
45.800000000000004,0.047540873,0.53566164
45.85,0.047153085,0.5354418
45.900000000000006,0.046832453,0.5348671
45.95,0.046277843,0.5341052
46.0,0.0457607,0.5332094
46.050000000000004,0.044969834,0.5323785
46.1,0.0441422,0.5315506
46.150000000000006,0.04348268,0.5306349
46.2,0.042633276,0.529671
46.25,0.041811403,0.52871567
46.300000000000004,0.04103718,0.5278619
46.35,0.04005131,0.5270214
46.400000000000006,0.039012782,0.5261104
46.45,0.037855648,0.52529067
46.5,0.03661385,0.52442384
46.550000000000004,0.035341293,0.5235459
46.6,0.034249783,0.5226382
46.650000000000006,0.033022854,0.5218566
46.7,0.03165881,0.52099156
46.75,0.030536015,0.520079
46.800000000000004,0.02942042,0.51921177
46.85,0.028207188,0.5184889
46.900000000000006,0.027083326,0.517766
46.95,0.02600893,0.5169239
47.0,0.024931705,0.5161244
47.050000000000004,0.024042955,0.5150463
47.1,0.02323624,0.51399744
47.150000000000006,0.022465684,0.5130461
47.2,0.021752201,0.51214886
47.25,0.02083128,0.51129633
47.300000000000004,0.019787688,0.5104963
47.35,0.01870029,0.5096536
47.400000000000006,0.01756434,0.5089671
47.45,0.01613136,0.5082074
47.5,0.0144477105,0.50756216
47.550000000000004,0.01269749,0.5069017
47.6,0.010975758,0.5062966
47.650000000000006,0.0091993455,0.5057104
47.7,0.007567071,0.5051089
47.75,0.005871133,0.5045773
47.800000000000004,0.003964269,0.5040963
47.85,0.0020967086,0.5035351
47.900000000000006,-0.00018130013,0.5028894
47.95,-0.0022574363,0.5024238
48.0,-0.0041339146,0.5020177
48.050000000000004,-0.0060555027,0.5017652
48.1,-0.0079664625,0.50171715
48.150000000000006,-0.010158677,0.5018852
48.2,-0.012178685,0.5022511
48.25,-0.014156328,0.5027507
48.300000000000004,-0.016035603,0.5033322
48.35,-0.017874027,0.5041693
48.400000000000006,-0.019795524,0.50497437
48.45,-0.021613667,0.50570184
48.5,-0.023122897,0.50664014
48.550000000000004,-0.024347859,0.5076268
48.6,-0.02546003,0.50860983
48.650000000000006,-0.026693273,0.50959814
48.7,-0.027613385,0.51056695
48.75,-0.028578218,0.51171666
48.800000000000004,-0.02942416,0.51294684
48.85,-0.03031271,0.5143359
48.900000000000006,-0.031005813,0.5155728
48.95,-0.03164671,0.5167665
49.0,-0.032128584,0.51817936
49.050000000000004,-0.03265573,0.5195848
49.1,-0.03326904,0.5212117
49.150000000000006,-0.033937834,0.5227932
49.2,-0.03476422,0.5243514
49.25,-0.035388824,0.5258945
49.300000000000004,-0.03618141,0.5274144
49.35,-0.0370639,0.5289122
49.400000000000006,-0.03792852,0.5306436
49.45,-0.038813833,0.53233874
49.5,-0.039713997,0.5339829
49.550000000000004,-0.040487494,0.5355391
49.6,-0.04123024,0.5371935
49.650000000000006,-0.04191047,0.53875583
49.7,-0.04244232,0.5401691
49.75,-0.04297599,0.5415935
49.800000000000004,-0.04347088,0.5428481
49.85,-0.04399695,0.5436925
49.900000000000006,-0.04440539,0.5445966
49.95,-0.04473961,0.5453846
